0,0,-0.89743579612201052
0,2,-0.0085760615918462763
0,3,0.0091276961279885428
0,5,0.0088302232708907871
0,8,0.0094004823147415574
0,9,0.008521122454373033
0,10,-0.0092986071066890885
0,11,0.0093738212322332405
0,15,-0.0088271759997944274
0,16,0.0086588049549538235
0,17,-0.0089824135459581501
0,21,0.0087238887695746097
0,23,-0.0093948906858352076
0,25,-0.0089792867164113534
0,31,-0.0090532874803041837
0,34,-0.0087785260268191147
0,35,-0.00864447709633351
0,40,0.0087667848828873792
0,43,0.0092998017517903677
0,45,0.0090674629490135224
0,46,0.0089363291685213026
3,89,-0.0060288477296405263,-0.0068925067228126687
3,92,0.0053116092350314753,-0.0074022777786632273
3,97,-0.0075489774574640615,0.0048359083731366161
3,99,-0.0041199925299093779,0.0076229477431322516
3,100,-0.0093389768346452025,0.0
3,102,0.0079657427985202183,0.0033947830954966338
3,103,-0.0044037115459987283,-0.008372336508189011
3,104,0.00035094847443274712,0.010031650068580126
3,106,0.0052823191441428701,-0.0069281859225905967
3,108,0.0091201735123175656,-0.0
3,109,0.0,0.0095095951473017099
3,110,0.0016753029587944718,0.0096859383866933022
3,111,-0.0096927593241770034,-0.0014167029082163992
3,113,0.00015926551019223968,0.0085993280533637299
3,115,-0.0028308659067337286,-0.0097458545931145349
3,117,0.006288833016830836,-0.007799978072407193
3,119,-0.0079724397812806769,0.0023927639043650772
3,121,0.0088008307458488401,0.0
3,122,0.0045568947619794584,-0.0073117301102956717
3,123,-0.003342485243646812,-0.0087038980636842504
3,129,0.0079989252242035347,-0.0043742463920080398
3,132,0.009667579338551684,0.0
3,134,-0.0093952245723074469,-0.0011114057979577545
3,135,-0.008287321660117428,-0.0048514862493231536
3,138,0.0081612048023878125,0.0042350509527303041
3,140,0.0,-0.0091753738902665173
3,142,-0.0099376957277399636,0.00080700448392664144
3,143,0.0065520735291119412,-0.007411193281461231
3,144,0.0011838360162505679,0.0092352665642672117
3,145,-0.0056579971376180815,-0.0069996411640768797
3,146,-0.001478080271340077,-0.0090186989774375306
3,149,0.0,0.0095311102367724807
3,150,0.0094258089485137371,0.0013664299255218284,0.0
3,151,0.0078790946849734787,-0.0,0.0049562019509714226
3,155,-0.0070516772090948405,0.0,-0.0073488519967491849
3,161,0.0088004221541397552,-0.001278204902819519,0.0003173465032542069
3,162,-0.005279785309401549,0.0051539184975013669,0.0063400530397939676
3,163,-0.0033418967257874731,0.0051615027809384911,-0.0052770442435785435
3,164,0.0041706089362047285,0.0069360259897917722,0.0054423894000167313
3,167,-0.0066633965574981659,-0.0010380781180429877,-0.0060486470181680919
3,168,-0.0076461596713685402,0.0,-0.0047448967561626127
3,172,-0.0,0.0039314168222747197,-0.0083463066174712594
3,174,-0.0025991950343369663,-0.00426116409636216,0.0080847109858585703
3,179,-0.0,0.0095000277728441232,-0.0
3,181,-0.0,0.0068885870110290039,0.0067544409215513019
3,184,-0.0078069933574917757,0.00045920173875763965,-0.0029666792242330742
3,186,-0.0064713812930370668,0.0039459997947104072,0.0042794425242887379
3,187,-0.00039977577744912309,-0.0066997459976064653,-0.0054322621876006817
3,189,-0.0013409393681829166,-0.0086126684559867644,-0.0
3,190,-0.0045002707151538118,-0.00060394470146692201,0.0070191802158359297
3,191,0.0022345624998612087,-0.0074020242452869376,0.0019323419737835256
3,193,-0.0061343787779968286,-0.0062522249910909921,-0.0025413330694533352
3,194,0.0071627975206765924,-0.0,0.0054404458795756054
4,4,0.98784246097539508
4,6,0.010131349061629585
4,11,-0.0093740667010621774
4,14,-0.0086696224146908044
4,16,0.0093564196023265753
4,17,0.01048083241456459
4,27,-0.0099790477153037325
4,29,0.009298098077641313
4,33,0.0098435993915537198
4,34,0.0088061024282927378
4,37,-0.008984393361935893
4,39,0.010209996690494603
4,41,-0.009366806801227371
4,43,0.0086521462102113686
4,48,-0.009318681017599641
4,52,-0.0093577560573782984,0.00010155302086253249
4,53,0.00013847243840615518,0.01025303738628635
4,58,-0.0029938126910126401,0.0094814971413081754
4,59,-0.0097899052632901204,0.0
4,60,-0.0090214766570816604,0.0
4,66,0.0097023109260866401,-0.00015495944121160735
4,70,-0.0032542792350745467,0.0094818282394133428
4,74,0.0096132395672494132,0.0020510447399193737
4,77,0.0025540796577458447,0.0087232231670461464
4,78,0.0093370490976695687,0.0026321377350219345
4,79,-0.0096370713507124492,0.0
4,80,0.0069705855417119171,-0.0068731027715498959
4,81,-0.0080948766344263196,0.0054894232012369457
4,83,-0.0082893618625433686,0.0068323029140076952
4,84,-0.0,0.0088750421852013539
4,87,0.006478085975072519,-0.0063432128351773422
4,88,0.0094532384626014199,0.0030416638058309076
4,89,-0.0091911480163564593,-0.00040223718950230036
4,90,0.0031838717900424377,-0.0089196131771541246
4,93,0.0096461013722105287,0.0017252210714304432
4,95,0.0004466886109655016,-0.0091046991572643898
4,96,-0.0078036548137970811,0.0016202215164712968
4,100,-0.003921390860382532,-0.0085431016502589986
4,101,0.0094682554291259293,-0.0021642379720494451
4,104,-0.0040391986054609834,0.0094780546995992879
4,105,0.0069332554166090894,0.0054302331955574136
4,106,-0.0035293107149412251,-0.007931343519751886
4,109,-0.0,-0.0088447552247623139
4,110,0.0094527680456725841,0.0032519777871073763
4,111,-0.0090540185144222345,0.0
4,117,-0.0095742156366668274,-0.0033547119124716375
4,118,-0.0052961680490503206,-0.0068407015053372619
4,119,0.0036601653544636511,-0.0081541961364297276
4,123,-0.0079564745283250103,-0.0048691399779305132
4,124,-0.0,0.0090112125157176225
4,125,0.0081842776401710067,-0.0049012278664710002
4,126,-0.0,-0.0088920028119527789
4,127,0.0037857831444778984,0.0073155573017874304
4,128,-0.0095516254705468213,0.0020109068499179041
4,129,-0.0060030013670274171,0.0066622147950607408
4,131,-0.0020958386021488595,0.0086192425611490795
4,133,0.0064260026511110636,-0.0060910156444897558
4,135,-0.0063854077458187254,-0.0062054962657837566
4,137,-0.0068182007414218015,0.0057410304718137004
4,138,0.0,0.010371234705648271
4,139,0.010454142119840953,-0.0016620450437812662
4,140,0.0061299118266988353,0.0061275559023561271
4,145,0.0062849802929719209,-0.0064553564097776812
4,146,0.00090926494819583328,-0.0090895240056483462
4,148,0.00056017964447918969,-0.0096918883866144116
4,150,-0.0056392259079915304,-0.0039679934977041751,0.007418549418571365
4,154,-0.0086075706605039173,0.0050752114157446666,-0.0018800716933163625
4,156,0.0061911256145081636,0.0060910630411537409,-0.0028167672123393631
4,158,-0.0037652484958690764,-0.00276267425642733,0.0082982726011885249
4,161,0.0031772979725342618,0.0082427425018312007,0.00077308209417205115
4,162,-0.0035446922395443556,-0.0,0.0084130188484218115
4,163,0.0061725887350441979,-0.00099435980949423488,-0.0056751754464814883
4,167,-0.0096986417133846595,0.0,-0.0
4,168,0.0020471782265876768,0.0039385733285643787,0.0083520598249565182
4,169,0.0073221851420720296,0.0033749532753382001,0.0030438483585762603
4,172,0.0,0.0067962591889760803,0.0057985467285973048
4,173,-0.0036489994600033679,-0.00319104416826591,-0.007497152451102493
4,177,-0.0,-0.0068162265521374728,0.0066893819430956965
4,179,0.0059702442494050205,0.0023585447515006835,0.0059317728865583789
4,181,0.0064010159519107841,0.0052411103865834165,0.0048316170178521831
4,184,0.0027219812548562542,0.0077921637771356895,-0.0025053517058496954
4,185,0.0054587751652367157,0.0072854316191816064,-0.0032191129017932964
4,186,0.0036208776843438318,-0.005136214120390727,0.0063783949211073691
4,187,-0.0014496607452419447,-0.0038649582944190724,-0.0078586876437157366
4,188,0.0062454727687706359,0.0057313051068284748,-0.005630664894002972
4,190,0.0049745783213337499,-0.006667160810698923,-0.0023589662538420477
4,191,-0.0067030207211025228,0.004603832695878711,-0.0021949986340485251
4,193,-0.0062309063033588845,-0.0043689953501120432,0.0059629975562071301
4,194,0.0064660860450540493,-0.0066499497455844324,-0.0022978630858992823
4,196,0.0058850357873520102,0.0029571113545765835,-0.0067757972686751022
4,197,0.0058694353459700773,0.0,-0.0075911150418653444
4,199,-0.0030284263975461525,0.0059849357473947592,0.0068523428258332282
5,5,-0.64518953781417165
5,7,0.0099455618295142753
5,9,-0.008640861713636927
5,16,-0.0092222817230402047
5,18,0.0094811696159028437
5,19,-0.0097327503846823954
5,21,-0.0089762652222069514
5,23,-0.0092036781624459784
5,24,0.0087801603978646531
5,28,-0.0088424631476758664
5,29,-0.0091064969564627375
5,32,0.0091405519919168943
5,35,-0.0092916989977323595
5,38,-0.0092427524048643416
5,39,-0.0091945311211857738
5,40,0.0098619202435342758
5,41,0.0094745211587565995
5,42,0.0090992933011099387
5,45,-0.0091694329128399806
5,50,-0.0,0.0097707174111980703
5,52,0.0,-0.0096410768922880908
5,54,-0.0033309534491914291,0.0085479266245369091
5,59,-0.0074557682776479617,0.00517958973264083
5,61,0.00906890207879236,-0.0041138744572844967
5,66,0.0082773232644007093,0.0032070140638777267
5,70,0.0089896594966530196,0.0021758464276014277
5,71,-0.0,-0.0092797289138317092
5,76,-0.0033965628839515228,0.0082480941242779535
5,77,0.006219580432095851,-0.0063563898880989161
5,78,-0.0089506661405252125,-0.0036135349071839493
5,81,-0.0078884547365171004,-0.004166571757961853
5,83,0.0096240327689632778,0.00098524625918950792
5,84,-0.0066305837738024403,-0.0059456916450145109
5,88,-0.0,0.0097166757476025087
5,90,0.0025736002370100848,-0.0089352976448291953
5,91,-0.003354276613795679,0.0084644555041250933
5,93,-0.0052683911494622237,0.0084325195731064333
5,94,0.006029160420025788,-0.0071114734975794621
5,99,0.006274251811771628,0.0065797421348963402
5,100,-0.0060042842361500036,-0.0067097930066405027
5,105,-0.0089286931875588154,-0.0023787874364043561
5,106,-0.004624894084837297,-0.0070980819221624462
5,110,-0.0,0.00991738918829046
5,111,0.0059244674619830153,0.0076164647698680728
5,112,0.0057673130627715731,0.0075251841702737889
5,114,0.0087156626698497389,0.00439566096192061
5,117,-0.0074600616944774881,0.0060855194650172089
5,118,-0.0,0.0083791410210506435
5,119,-0.0060818325139989516,0.0065869500893089425
5,121,0.0068725653719422519,0.0055011920611539797
5,122,0.0058418510242033376,0.0060608554894676604
5,124,0.0031622630395880548,-0.0082148168848057233
5,128,-0.0026908583162740043,-0.0095813226729815591
5,129,0.0037355294905083193,0.0080746168753701737
5,130,0.0035670556222209839,-0.0078968357174774347
5,131,-0.0089706566487353367,0.0020857324955445432
5,137,0.0,0.0089547165716380907
5,138,0.001433503501937713,-0.0090277753149939112
5,142,-0.0,0.0094296958890971588
5,143,-0.0091148596940207119,0.0
5,144,-0.0075835357425947797,0.0055194213168214927
5,145,0.0091218025399209066,0.0
5,146,0.0045213828151592613,0.0086101377867042975
5,147,-0.0073317362355111229,-0.0046541523455698678
5,148,-0.0098139691496438586,-0.0
5,149,0.0093694277235513435,0.0016455611936434013
5,151,-0.0056529172173490965,-0.0022156750380650232,0.0076754364561605415
5,153,0.0030529986029964257,0.00052470183921927939,-0.0094466188900683666
5,154,5.2556303322417167e-05,-0.0076764942790272898,-0.0058600856785088612
5,155,-0.00046097850556190648,-0.0056210474443679943,0.0080527086187661655
5,156,0.0045625136419457559,-0.0059458060012614377,-0.0063921338399959508
5,160,-0.0053290013522016922,-0.007691353747666543,-0.00096722052355584177
5,161,-0.0084798327962314658,-0.00019858968225890672,0.002051777854085386
5,163,-0.0,-0.0020547220772670822,0.0083018760021418142
5,164,0.0,0.0038304917641631998,-0.0082213760128558491
5,168,-0.0037227146671422327,-0.0066852173845939966,-0.0045804283174738173
5,169,-0.00091709959701863797,-0.0093425899190990262,-0.0
5,170,-0.0094576102328848694,-0.0,4.0428955642796071e-05
5,172,-0.0027040608484402255,-0.0040225372162863799,0.0074514642165127935
5,174,-0.0076234540347955345,0.0047774579406539754,0.0031299752954339378
5,175,0.007449225144566576,0.0054861696752816491,-0.0024942454014230814
5,176,-0.0031387161320685897,0.00059197660836267157,-0.0093728820296984285
5,177,0.00056431429185691798,0.0066149141469775598,0.0059364506235034678
5,181,-0.0078546737851628041,0.0,0.0051542873950106852
5,182,-0.0043075203655846056,0.0052631607252483538,-0.0065343708166629832
