0,0,0.94690116502896871
0,1,-0.028499405495747313
0,2,-0.030480262120324442
0,3,0.029139078409736952
0,4,0.028842963090387773
0,5,-0.02831156991258911
0,6,-0.029727948637213182
0,7,-0.029214520461470155
8,24,0.0072810956744255246,0.015630051918140191,0.017583017945436666,-0.016114813604125297,0.0,-0.00219641137871893
8,25,0.02236444070760896,-0.00033276151323882557,0.00095354149530208258,-0.012855167730909972,-0.010896318566856883,0.016174387380560082
8,26,0.019180033673813063,0.018629684468185387,-0.0083651905576666123,-0.014897290659769028,0.006177895745709084,0.0055809039739141758
8,27,-0.0,-0.013299126378389601,-0.020645284499961732,0.016585217548391366,-0.011277668780935285,0.0055083966495460216
8,28,0.0013754099192326583,0.0037378429828524703,-0.016238637346200437,0.020361489327562068,-0.011126033633587712,-0.015684642815103594
8,29,0.0036592543377230976,-0.0018670579667497658,0.016617074371740929,-0.010524285218594902,0.0,0.022631301484553709
8,30,0.013229451820559178,0.0014594124725026652,-0.01947735210878929,0.016197296221572569,0.0051078650299073427,-0.014839973837160883
8,31,-0.020153099877012807,-0.0043702973137206263,-0.0080024399409789667,-0.018248673776669666,0.0048709580322093852,0.012195911488103488
9,9,2.0,-2.0
9,10,-0.019459002074569295,0.015809651048810994,0.0019997451336553171,0.01890433433116627
9,11,-0.017513465269336139,-0.007441905306423067,0.020354480312748214,0.01404805755369393
9,12,-0.015574760489564627,-0.01548287665715211,0.020158519111400451,0.00071736589234674291
9,13,0.010747772813175877,0.0075092241904673902,-0.0097070975666501552,-0.024492097308597752
9,14,0.004201400947288241,-0.020566087135952128,-0.022095111184810844,0.0027043436641739941
9,15,-0.009919147320454744,-0.018218470335045183,0.016630825044094931,-0.01780198905437938
9,16,0.019845174673800835,-0.0081206067654074534,-0.022627125741212926,0.0
9,17,0.016686799450019236,-0.0020274190527863117,-0.0034584143408613369,0.023508490061750476
9,18,0.020513539183785401,-0.022582432948444232,0.0073067159393086613,-0.0004032756224410383
9,19,0.0032751197825885915,-0.019899715117353022,0.012057439124550155,-0.018669748488659862
9,20,-0.012416152816165191,0.0075435617006969855,0.024965915034711159,-0.013065500360643471
9,21,-0.015665950737770499,-0.023656973821282977,-0.0017324507314115576,-0.0090100056505176534
9,23,-0.015844561168296769,-0.0007681645890795615,-0.021943672994076863,0.014353145511385222
9,24,0.011869388339541116,-0.0030012520117234866,0.021127447424438159,-0.0039764725984249693,0.014486296157092998,-0.013993524755660871
9,25,0.008347259272413728,-0.014232625303781473,0.0,0.022628887742951617,-0.01239251824816338,-0.0
9,26,0.010272800543973915,-0.0,0.017142469058696166,-0.022496519358700222,-0.0082458799472156629,0.001818192414181167
9,27,-0.0064350662658327314,0.0049380132158496114,-0.018364440008655166,-0.0055383449991701856,-0.0047987927591753967,-0.02102413235943696
9,28,-0.0085807790259278365,0.0064598355215135413,-0.011074104679325064,-0.020858732145926626,0.0,-0.01468985685614607
9,29,0.016443316129922662,0.015703428750923981,0.012703843332202732,0.0098306596698883621,-0.005949660739803405,-0.0081978968858351983
9,30,0.016389867699585701,-0.01243045431727237,-0.016512110743337131,-0.0053259871395718028,-0.0,0.013588425045231854
9,31,0.011713028806366059,0.014745430260803265,0.0,-0.0,-0.021841143077807327,0.0078427191334643903
10,10,2.0,-2.0
10,11,-0.017582214040258944,0.0071492266106848723,-0.0080463961398641939,-0.028114305288478764
10,12,0.0031590837403007595,0.011589250693533814,-0.031603158349528329,-8.9425931261785546e-05
10,15,0.0060750971256484047,0.0089595132426478052,0.014689308490691343,0.024995529957405525
10,16,0.0086690763833184737,-0.0042000183250336847,0.029351647361141424,-0.016914070831801912
10,17,0.014473119317762614,-0.017213020041723422,-0.019061273775357431,0.0075165560709846571
10,18,0.018924727669143184,-0.010369454993768335,-0.019864846071229306,0.016146931014850544
10,19,0.02230863745280923,0.0,-0.025809702984900349,-0.0023148248812944567
10,21,0.015271080336149647,0.017985447710462517,-0.026768724320271026,-0.0016438566734647464
10,22,-0.025083845130329966,-0.0,0.021648863079623031,-0.012035348101455942
10,23,0.0,0.0056934395955434139,0.014834784486462022,-0.025195132765654323
10,24,-0.020222785991574063,-0.010860316613057723,0.0082450315196017209,0.010874572568943279,-0.012381362793388737,-0.0043428251867695857
10,25,0.022604455345524244,0.007598863182094088,-0.016635947523515677,-0.0094459647045615144,-0.014044109032385852,0.0050144150679937603
10,26,0.0070555538319361007,0.014241899775427976,0.0098001462842340313,0.024134056652755059,0.0053274592397534485,-0.0098083616627718355
10,27,0.01528317893958943,0.0084039363033877948,0.0053811310663962981,0.018306255260635888,-0.011312924058429976,-0.019239221113649868
10,28,-0.0055755181568577844,0.014227035876594565,-0.01814043801457866,0.012190344062501414,0.0050400190060584599,0.014297406145877782
10,29,-0.0,-0.002700969991695112,-0.027194500909677972,0.0,0.0080601058349781575,0.0
10,30,0.0070543950389489679,-0.018311233922995235,0.012763929357166368,0.013805892808723406,0.013623252094523617,-0.012671775252068791
10,31,0.012907195469605401,-0.002134668214009647,0.013286633512575193,0.014485526584601701,-0.020725852898075516,-0.0
11,11,2.0,-2.0
11,12,0.0044817493700233671,0.015354736321507457,-0.017706757516907347,0.023012616620172052
11,13,-0.017816451554396484,0.016287716152073514,-0.017912853559013082,0.013849510633488667
11,14,0.016865156375890963,-0.0063773391470495376,0.021037919684336777,0.011676887609982495
11,16,0.017185674925509906,-0.0051823799147562568,-0.025290432154570618,-0.0091973695875956045
11,17,-0.014334328650089464,0.010784707270892301,-0.025462312427269453,-0.0027721863876457638
11,19,0.011185163402777953,-0.026226167977090944,-0.0072880394206601669,-0.013581791633937686
11,20,0.0056631008161506522,0.02522442963337487,-0.0049434303087368551,0.020597247953047022
11,22,0.003062058610235023,0.026914638872183559,0.010356540909961092,0.017937898399820209
11,23,0.0083921637960407951,-0.013425100944060932,-0.013643180233524337,0.022784453196918093
11,24,0.020865117534351846,0.0,0.0051196090117463476,0.00034549530129247065,-0.020523633270598442,0.011482005013476224
11,25,-0.016185546326393678,0.023611180505210893,0.0,0.0066933585299115504,0.011443123509979248,0.012909013753969757
11,26,0.0062589166420756659,0.023845318080721885,0.0069354819512789543,-0.011908421498106446,0.016860274883807418,0.0032798116041223165
11,27,0.0,-0.0097362686790601703,0.011726348909372965,0.019681511223538367,0.015849002305867412,0.018218787729582898
11,28,-0.010530566684434218,-0.0080153136105204775,0.011388875528994691,-0.015649824376165918,-0.015991779410779325,-0.014252166130998011
11,29,0.01787129937697176,0.0072639156396273729,-0.0041927072248169979,0.00074936279479167914,-0.0074053186596347671,-0.01876221507718304
11,30,0.012177497978950853,0.028967308886919695,-0.0097012343503608545,-0.010774505442945805,0.0021415595540595065,-0.0022138902047525956
11,31,0.0,-0.010884614067857063,-0.0,0.0,-0.01999124814170283,-0.023971729268747671
12,12,2.0,-2.0
12,14,-0.0043202979721229636,0.026123344758737382,-0.011344450049053798,-0.01182610466803991
12,16,0.022172215117809126,0.02085535154564375,-0.013351282822557497,-0.0047252387687349408
12,17,-0.0020416805904319127,0.02180969362659833,0.021829664931206902,-0.0087701778226952857
12,18,0.0013848876808018969,0.021384151454202735,-0.018361905241291596,-0.021105658472176693
12,19,-0.0,-0.003897500597279952,0.03140464659996605,-0.0029461405420246225
12,20,-0.015219633331915909,0.0073894736592942326,0.0094160745724002071,0.026496223871015009
12,21,-0.0032757614070102275,-0.010064081423149103,-0.028238421136955093,0.016068173053641738
12,22,0.008383731551608679,0.024411201196795459,-0.008357715205747249,-0.021057125036295959
12,23,-0.0073045403548813266,0.0057758924732658375,0.0,0.028712012277652649
12,24,0.0059966354702316333,0.012685948969644702,0.010304652255494809,0.013331141579169243,0.0,0.020271545213180142
12,26,0.0063198447787638327,0.012629754288354984,0.018093820698877185,-0.016097524805894933,-0.011648163400072988,-0.0
12,27,-0.01734296232816223,-0.011597735300969679,0.008239634787840195,-0.020007734313015044,-0.0057235362102694256,0.013460168031110328
12,28,0.010939306016993359,0.017690698250870409,-0.014930263267593644,0.017590151487451609,0.007750926962321698,-0.0022137884438665893
12,29,-0.0,0.0,0.019710599097796006,0.020857342390432215,-0.0,0.0021166346064199568
12,30,0.025598730795349356,-0.0057467372566306794,-0.0090970184844577692,-0.0,0.0058313938671899204,0.01807340690236834
12,31,-0.012547972739067373,-0.012655689824289381,-0.012638085436756961,0.013312921599251785,0.012749181862840912,-0.0099593288728440938
13,13,2.0,-2.0
13,14,-0.025203271335719202,-0.0019593008087246955,-0.010207298808330122,0.015041274941202895
13,15,0.024637110603618045,0.0071116880153505261,-0.01206480852965402,-0.012784862758336442
13,17,-0.019708115676096719,0.0,0.018486784915720499,0.017400893830120681
13,18,0.024733411536554114,-0.0096962483731041407,0.020987339451171767,-0.0
13,19,0.020293774542063863,-0.0069257072460933954,0.0096929528269114086,-0.020294520220092968
13,20,0.0092726618370868527,-0.019339422112397291,-0.023684681144639862,-0.011833479370545104
13,21,-0.0,-0.026605517371712527,-0.0203665441522804,0.0013120712227156102
13,23,0.0045867702410436412,-0.021950081635415831,0.021864498243512467,-0.0030563889942341704
13,24,-0.016964843706744389,0.0014158470454407471,0.016111353100941035,0.0022521341299355868,-0.017488797431260826,0.0047222693019361292
13,25,0.021947427790129086,-0.0,0.021932692355291362,-0.010482948285025686,-0.017172151718943394,0.0012697635468170015
13,26,0.021821709196859367,0.012744345686839131,-0.0061893335860528989,-0.00034414783023214437,0.017984739575338166,0.0051600895678711647
13,27,-0.0024067211021416911,-0.021720819394030744,0.0,0.0095676579751886506,-0.021831059686134364,-0.0049269663696945021
13,28,-0.012886105718367348,-0.01555577953557374,-0.020141918410020627,0.0,0.01604906651266395,-0.0
13,29,-0.012774792479536883,0.002506581648107509,-0.011854251044571079,-0.014402745583020337,0.017804155213370539,0.010792703989669432
13,30,0.020571373701774795,-0.0073694183958209446,-0.0083644781550932714,0.016308526875519914,0.0,0.020883391686480641
13,31,-0.0062521683739115257,0.014031723590088007,-0.0082101837497075402,0.0057023167343365749,0.020172268841608439,0.016854812633744706
14,14,2.0,-2.0
14,15,0.0078812608088696372,0.00079323278057280414,0.03008629199391127,-0.011455743135534801
14,16,-0.0,0.027372733230222216,-0.0056360468827394844,-0.011625154916778443
14,17,0.004146325287526881,-0.028442843051183338,0.00063229740524572975,-0.0088797220685684526
14,18,0.010373188489885712,0.024412870782162959,-0.012643468691872778,-0.013718649870530843
14,19,0.0,0.016736905825585433,-0.013795594538235466,0.021927640294565749
14,20,-0.019667387276942602,-0.013921737986983587,-0.014157545891689357,0.016978037615920757
14,21,0.021475193658545985,-0.020340658774621118,-0.00684954764057493,0.0077226946813764895
14,22,-0.013478528269603423,0.0035361034952963079,-0.027606723201027444,0.008341681301981119
14,23,-0.0085715457876895332,-0.0047831463518284894,-0.024354935089863,0.015774328268628641
14,24,-0.005149694674423267,-0.019158764351162615,-0.016191291680014978,-0.0017082453298706767,-0.001994852666180848,-0.018184559874393338
14,25,-0.0041170099663823288,-0.023243189168845279,0.018480279177748134,0.0066569183271395103,0.0099419825845014059,0.0
14,26,0.011542034587586143,-0.0066413564774761864,-0.022757191654263237,0.012092550722419937,-0.0070569035953182519,0.011274617201033659
14,27,0.0060195401065887546,-0.0060533720128914453,-0.012087263668112668,0.0087211190944918929,0.014585371539195277,0.024518921749826249
14,28,-0.012635705549007422,-0.0084113457094251217,0.018032095508460674,0.01762780788281415,0.0036187810623610674,0.0055400134574380717
14,29,-0.021578525253702366,-0.0,-6.5079374918541869e-05,-0.011636040949355723,0.0048573679462706326,-0.013036355491023081
14,30,0.0045954933862972346,0.0060238330190141784,-0.015974135855323382,0.012195625215629233,-0.019771387671253138,0.010607133200505501
14,31,0.0081883565023083138,0.0052916924799252252,-9.5742162813633729e-05,-0.013406772527079747,-0.017203794217633999,-0.018227315079902457
15,15,2.0,-2.0
15,16,0.01905195220837131,0.0,-0.0062717029004246199,-0.022972985195533525
15,17,0.0,0.024537170897994384,-0.0087643087606056706,0.016929760075148629
15,18,-0.015667289024109573,0.0,0.020886369404328406,0.015312246199017911
15,19,0.027225493464662735,-0.0056990276363376949,-0.0,-0.013066174556875738
15,20,0.011291406537081994,-0.0016755191309511287,0.023326137812388324,-0.017985433482970239
15,21,-0.0021952175446937018,-0.016790466953373974,-0.020804535048378321,0.016140263746851218
15,22,0.0050271793527586466,-0.011854381720398736,-0.0035633985395065672,-0.02902129799408015
15,23,0.019009210732737081,-0.018069024740937582,-0.0,-0.017879097181121979
15,24,-0.016683735164028633,0.0087522408005452131,-0.012312032842328412,-0.00039782283553501464,-0.011739352293828251,0.016696786424538805
15,25,0.015449584048315583,-0.0,0.01191242435366178,0.0023150114415843403,-0.022868924997845187,-0.0
15,26,0.0089066231266668478,-0.0083066239463131537,-0.019084812022924627,0.0,0.0047682610850335655,0.020231910761015718
15,27,-0.011950541327463782,-0.0050998829996286897,-0.016616982353488394,-0.0093224155136616971,-0.017116654476865417,0.013058099459877161
15,28,-0.011706374198880164,0.0040985503227497612,0.019674758282082087,0.00591675740828854,0.0060593960894259032,0.017311426728220846
15,29,-0.0031991382775660555,0.00141179779299755,-0.010072902614973003,-0.017107898247103504,0.018871958264885646,-0.00911663871793327
15,30,-0.015013299198475209,-0.018671465413797706,0.012980005353510486,0.013453138553783295,0.0026790528256851521,-0.013042306392606347
15,31,0.0048568763172154653,-0.010658933768315268,-0.014038979289506655,-0.019692414445026181,-0.010510779242348408,0.013149570307439896
16,16,2.0,-2.0
16,17,-0.016681036232611194,0.020854860256368377,-0.0015105918546963627,0.014180411026458043
16,18,-0.0038792492324124252,-0.0,0.010465670323214044,0.031680453068444088
16,19,-0.025754485026894442,0.0029228619665542261,0.014167300087745161,-0.0097454569925212696
16,20,0.02455637305406938,0.010324892020068324,0.0,-0.018957342658553193
16,21,0.022902609549501775,-0.007335303575871103,0.022432932535143141,0.0061228021668660012
16,23,0.0,0.00079078681212418141,-0.0,-0.030845451054228566
16,24,0.02174199775666091,-0.0017653338442523026,0.017856223013053459,-0.012684416001123695,-0.0016404569393612678,-0.0084172002038207065
16,26,0.0093293649532090808,-0.017758264572034978,0.0073532095182355789,-0.014604534107834329,-0.0021307372539555742,-0.019238863190420175
16,27,0.0,-0.017227703072106727,-0.017476697719511602,-0.011012688551479825,0.022670707227486955,0.0
16,29,-0.016880038995594503,0.014816227067296952,0.016093037545497308,0.0025002659840977852,-0.0079536962550654424,0.0019497574092820207
16,30,-0.0128564210124793,-0.025650433738391196,-0.0047443031940947568,-0.0041444735165829215,-0.015641532777690551,-0.0050404791692631916
16,31,-0.011994863085825071,-0.007320840887114842,0.0056246278122215713,0.014812077898454725,-0.015133400894251628,-0.017961379143491867
17,17,2.0,-2.0
17,18,0.0013278169235003221,-0.0,0.028964099161344539,-0.0016327683432715895
17,20,0.023386074458657397,-0.012442393937323399,0.0094252616537451352,0.012904539334314579
17,21,0.010667048577466292,-0.015094054631140176,-0.015061675375978231,-0.016907045782599359
17,22,0.0,-0.021253246038119174,0.0067570407090407529,0.022040538802017368
17,23,-0.017316174095348115,-0.0,-0.014992575878817804,0.018447284034665203
17,24,0.016629163395926381,-0.01126494458643653,-0.0097698203177650576,0.0062937349521465357,-0.00049017435610060355,-0.018693767725033061
17,25,-0.0031314653205178635,-0.0,0.01161324145025594,-0.01936518264171436,0.019036193596733302,-0.0032398882768062626
17,26,-0.018188695340967537,-0.0,0.014491393441593453,-0.0059141612268154937,-0.0152162754549228,0.01205822209438647
17,27,0.0,-0.015517632850626255,-0.01429984669433217,0.0,0.014129143267421523,-0.018064056869890203
17,28,-0.0,-0.0042832978941560445,0.018483616622362121,0.0075920932355343857,-0.023682135742154657,0.0033076755647477138
17,29,-0.0056706430239453166,-0.014033828601929543,0.013473989140245364,0.010080302294661232,-0.014290512296333808,0.011882648555227537
17,30,-0.0030641659834320426,-0.011672549245297271,0.0099338224779931383,-0.018813013427821823,-0.0097323857743542401,0.012286642508486965
17,31,-0.020534449311711292,0.0055859292490716261,-0.013249021303850415,-0.0083167210847588709,0.015750209201058941,0.0
18,18,2.0,-2.0
18,19,-0.021046799124019411,-0.003157884984591049,-0.019303190160938188,0.016407369922706021
18,20,-0.00096023591894818148,-0.015357058421145625,0.02533997948263304,0.013131514726788621
18,21,0.018893559950152378,0.018740455167067935,-0.013217057622133091,0.019053984127294539
18,22,-0.017487186771102805,-0.012768616889906895,-0.011399804494127896,0.021321991265477302
18,23,-0.0052937658563234026,-0.0,-0.030643334313125461,-0.0025137929407936122
18,24,-0.0081782094555223461,0.014882539737725057,0.015306007760275384,-0.0060535221324826451,0.014782897052806526,0.014293814642202482
18,25,-0.019937833881908503,0.015823063278196214,-0.0074916204305071846,0.022165609138646722,0.00036030365571614037,-0.0043359710601525298
18,27,-0.016007278755423519,0.019657763290802172,0.007949632624887586,0.015468320150018989,-0.00573491204296501,-0.016576216672485908
18,28,0.0159249111376542,-0.0,-0.024392299608178965,-0.00025293674187834705,0.0,-0.015014535877716366
18,29,0.0062659219919025998,-0.0068382167683981084,0.013335698724162709,-0.015894812092041594,-0.019240255135559818,-0.0061743213356349972
18,31,-0.015202239863648475,0.00023792685459093492,-0.013896191769602837,0.01068659274966373,0.017779172623731257,-0.010226657908514313
19,19,2.0,-2.0
