0,0,0.38325879468433266
0,1,0.031417726707322256
0,2,-0.031777847845008859
0,3,0.030789986653482065
0,4,-0.030975959147485011
0,5,-0.031361452599610526
0,6,0.032002860324483171
7,27,-0.0,-0.03316329655757843,0.00083225429695407303
7,28,-0.025787350499437926,1.7525848739223165e-05,0.018094293001563858
7,30,0.0077604909724947159,-0.030055999268348146,0.0
7,31,0.015793864930625779,-0.0,0.026511179712005142
8,8,2.0,-2.0
8,9,0.022797049214650724,-0.010464085457299087,-0.016193911691333288,-0.0039541956076039712
8,11,-0.011094806017330884,0.020305882784892683,-0.0088512992841155314,0.021047865680032894
8,13,0.014815202254823539,-0.014066542562076534,-0.022253994800455094,-0.008854608601701959
8,14,0.0054960937433919058,0.029302684859136639,-0.011712164325007626,0.001967274098468608
8,15,-0.011403369534907644,-0.030169866713648272,-0.0049412237564315127,0.0012384985515687228
8,16,0.0090914959662590136,0.0082745801550396965,-0.0037761308746200252,-0.028830630859367323
8,17,-0.020653086661235449,-0.0077190026042156541,0.015472742283714864,0.017615647441465172
8,19,0.00037919640009416932,0.024677835987870128,0.0058288978087872884,-0.021498965905059231
8,20,-0.021300815801159292,-0.020800613203486456,0.013023882202285694,-0.004491270965799681
8,21,0.014945374201533334,-0.0087452016429539724,0.023250318934680776,0.020881455284974027
8,22,-0.003620008451947306,-0.0057796470738039375,0.029276488230816255,0.016585444348278754
8,24,-0.0025389915423407764,-0.019991800402616822,-0.025871069118103843,-0.0,-0.0016416723488344748,-0.0041722705927939247
8,25,-0.015426253882327769,-0.015046901644343167,-0.0058896111048111158,-0.014440977816449055,-0.0057657211896760549,-0.017531887228565132
8,26,0.017262158772806541,-0.0010387878136877209,0.0088650223812767239,-0.013880817920379417,0.01610169313055769,0.017401671062090146
8,27,-0.011371123663780368,-0.012529102240428597,0.014999272880680295,-0.021603756968280364,-0.00023595040178842077,-0.011253398093151521
8,28,-0.021994175763343664,0.011691136845132422,0.010093048567010893,0.019745451872421268,-0.0098459312883026652,0.0019497168715486163
8,29,-0.024309394253954304,-0.0034316722678157112,0.002782739762459316,0.0088030988723061844,0.013399782857438971,0.015604176286612681
8,30,-0.010857442986670738,0.014528153729142422,-0.010167817597785433,-0.01404506332353188,0.0,-0.017516378779202042
8,31,0.0010583556996419112,-0.009726590046718761,0.013610692497759822,0.0,0.021770500616187419,-0.01421706871147926
9,9,2.0,-2.0
9,10,0.01087728929848736,0.02221482726795208,-0.0011105987481541642,-0.019334521575952758
9,11,-0.0,-0.0019696963857504194,0.0050289979097815326,0.030925656256396164
9,12,-0.0056730192563639722,0.018067066760072671,-0.022789916539629657,0.011163342132756941
9,13,-0.012330609726471275,-0.0022335506369013181,-0.021409602452361991,-0.016479101647252803
9,14,0.0,0.031539996406060908,-0.0029611496926488083,-0.0
9,15,-0.013422211011797766,0.013943054227875232,-0.022382029961582579,-0.0096873071115525684
9,16,-0.0,-0.027867694684229834,0.0073305692553255709,-0.013916225529637531
9,17,0.019083355666262236,0.016165577739146026,-0.020063287030923322,-0.0
9,18,-0.013962945538650209,0.0038134883506765753,-0.0,0.027189534708731554
9,19,-0.0068002473961928257,0.024773923721455572,0.00011859580017129005,-0.01671868661373049
9,20,-0.017855470295284837,0.018743729447448676,-0.013015726176656393,0.0091944926172821215
9,21,-0.010021130195399569,0.023107270436574179,-0.018171454794818527,-0.0024682948499358164
9,22,-0.021585067756389426,0.018094479561817953,-0.0,0.01130903129170977
9,23,0.024661939529918998,-0.00026615236517204475,0.019948218102184959,-0.0058573692556982684
9,24,-0.012587750985727382,0.016231105691575116,-0.011332908263242021,-0.0045969749319887824,0.01760828001024917,0.0065892017000037271
9,25,0.0076639855093581606,-0.0079224189144932716,-0.0090059582597226545,-0.016912029502189299,-0.01911914607578781,0.0026289625209362745
9,26,0.0,0.01727676211547035,-0.00024271552451027143,-0.01619535436002445,-0.0083209517726267578,-0.017688508188647204
9,27,0.0013434780967885426,0.01596232237118457,0.015692409153693233,0.012313792375342584,0.014159131348914366,-0.0032217191161994776
9,28,-0.016236746281646144,0.012514765393423707,-0.014466815392186489,0.0,0.016055390576301416,0.0
9,29,-0.02254605292646971,-0.0077500518692699338,-0.0,0.0,-0.010560455333144297,0.016217365568134818
9,30,-0.024450491684239756,0.0017356069638776376,0.0,-0.011267552259987764,-0.016518706049225267,-0.0
9,31,-0.01704196928653166,0.013352347025749882,-0.0049036988877799994,0.0095721446977664049,0.018225149396447059,0.0042030357573790257
10,10,2.0,-2.0
10,11,0.02115993002133636,0.0021680005985153803,-0.0045196217544953201,-0.024283192886751077
10,12,0.0039252580123515053,0.02498517467823708,0.022451351017011272,-0.0050628504794394593
10,13,-0.0054516267533172959,0.016518774312924374,-0.013417151685236408,0.022269342026054465
10,14,0.022861434713688861,0.016788799496952084,0.0087969002423472741,0.015807901129471946
10,15,0.011778782047516884,-0.017116538811157028,-0.019338268686806735,0.013461733081550803
10,16,-0.012993995950946111,-0.019164869106595758,-0.016961425223792816,0.01527906210865132
10,17,0.017482823678923568,0.0061039876797254868,-0.018931821362254651,0.014891582225484257
10,18,-0.0016273622330504548,-0.0,-0.028356920337574327,0.021694944147915514
10,19,0.026863990587188028,-0.0047761779493570187,-0.003395313194063403,0.019701532331082273
10,20,-0.0099540895253726041,-0.021156227097297746,0.013656936165212283,-0.014676825969972315
10,22,-0.016661361519925321,-0.013152809134046007,-0.022914934397102401,0.007774727326860114
10,23,-0.010905765989384726,-0.013973504416781992,-0.024049013121355711,-0.0051133421300022094
10,24,-0.013671910033290527,0.0095220109969887754,-0.012801481546404625,-0.019443354893259865,0.012051760121763268,0.016700736022606147
10,25,-0.017894716652491267,0.018401485469231975,-0.010488272998844831,0.0084876280457960394,0.0,-0.0090020233361700897
10,26,0.0042609887721555967,-0.023289829735420667,0.0056716484854833476,-0.010520775557883803,0.02316272628857587,0.0028701900481522429
10,27,0.0,-0.016830260549342342,-0.0043794903583998564,0.017812244999514216,-0.017531577995610607,0.0068198231642272672
10,28,-0.0040895668738461293,-0.0082084080038009426,0.01662001411049439,0.014779541619028065,-0.017658198950782637,-0.016021306221420516
10,30,0.018322648424226901,-0.014009564033178847,0.011952556634319541,-0.0075533793612374989,0.014957021717655226,-0.011750067003019903
10,31,-0.00035601977976050704,-0.026225448552733642,-0.011873242402226078,0.0070073445545224371,0.0,-0.008758851702752736
11,11,2.0,-2.0
11,13,0.0068867593332646209,-0.0068994215226666784,-0.021887008473376164,0.022857797136772228
11,14,-0.002525334703808071,-0.020464319394317445,0.020497259122656555,-0.012641831548467845
11,15,-0.0056779125079967369,-0.013588315609859286,-0.025999605275216366,0.0074146772636730189
11,16,-0.0021200800939718397,-0.023344950844093361,0.020603386614703071,0.010531848858569552
11,17,0.023620729342738931,-0.019800789730110603,-0.00089724560761126888,0.0
11,18,0.020147416690230343,-0.018821453048648379,0.0043863891385980168,-0.01746239676113058
11,19,0.0,-0.026243120849780071,-0.0082658307580400353,-0.020059051179953089
11,20,-0.02193137274408944,0.01619529919670629,0.014179967560390609,0.0026686228829562765
11,22,0.013219405738795676,-0.0072307213598015764,-0.028815139548173684,-0.0073185271482047471
11,23,0.012411474267993819,0.016248446092253507,0.012323063152377094,-0.020960985957735621
11,24,-0.013081842982090889,0.021249637480391791,0.0041155659914664088,0.0078062756895673161,0.0049822008082831279,0.019814376304778406
11,25,0.012776246963529619,0.011756364837744284,0.018193091575791378,0.0049226420190866607,-0.011789371159223501,0.010658391585711122
11,26,-0.020903995642859951,0.012526392108501566,0.006509247306643171,0.016579729430916429,0.0049085411916405608,0.01456543573517967
11,27,-0.014766021568259275,-0.014563335050476248,-0.0,0.014456721053074831,-0.020967273914276566,-0.0
11,29,0.0019117498093963892,-0.017707579367790941,-0.0098612936862241471,-0.020185860115651471,-0.0067883505346683975,-0.016486617144495935
11,30,-0.005187859152788534,0.010007946639501126,-0.010684411943562958,0.0093391491732575625,0.014256098384261017,0.020305992023744307
11,31,-0.0051521082920352778,0.016285445820932665,-0.017441997146017803,0.010190142211497718,-0.0068438572924037731,0.013060344135893083
12,12,2.0,-2.0
12,13,0.0043266780180924221,0.0080050724339674872,0.01636051793613643,0.026888124948266069
12,14,-0.0,0.0076306844531159913,0.030709790057232639,0.013180548484209582
12,15,0.0083250486989514226,0.023570620967313861,-0.0098027388431438049,-0.014122874924131019
12,16,0.02209047026874798,0.017271312360806295,0.003616492245267632,0.014036120748167994
12,17,0.0083320079417337992,0.013457106640841236,-0.023748372308711782,-0.011513552425794061
12,18,0.0,0.0036555743016064464,-0.021237269623954814,0.024262785936598103
12,20,0.030983463804289738,0.011521787819579039,-0.0,-0.0
12,21,0.029378147731523238,-0.016661110918522019,0.0051882529705731461,-0.00064635301091504416
12,22,-0.021895811673058131,0.0023660830307029911,-0.011889806485325036,0.018400041525550678
12,23,-0.022308054694780356,-0.014991888874538558,-0.014847723322711393,-0.0076943245729604271
12,24,-0.0072538481979587816,0.013198025293797062,-0.019844655934721348,-0.0054062788549407471,0.00083679017330692048,0.01946658616706538
12,25,-0.0019895509418617315,-0.021240150755163788,-0.012899770831201147,0.021409343830872257,-0.0048643302066787419,0.0001764251617507688
12,26,-0.012363562449035222,0.0051909085650702121,-0.021458383978000581,-0.0074146894212018723,-0.005856933299774064,0.020302043793604039
12,27,0.0081545735909999365,-0.005346479153643181,0.0051635489804988874,0.022733513097728104,-0.0052835406414637057,0.018294998699620667
12,28,0.024569398524619191,0.015033769655944841,0.0057318873981298639,0.014485590070761639,0.0090437303181526256,0.0058595067369456846
12,29,-0.0033451494329514064,-0.0,-0.021698205035839593,-0.016403039569110652,0.014079990209617513,0.011128589388324983
12,30,0.015664811616341298,-0.0068332289818611213,0.0081166043920536841,-0.0,0.025056285861419045,-0.0064776495245077474
12,31,-0.0097850273514862897,0.012730072431002598,-0.011564592308051774,-0.010061092110891658,0.014482701444129263,0.01624405860419088
13,13,2.0,-2.0
13,14,0.024680514655625683,0.015369981298429312,-0.013653300471752233,0.0060526723006382446
13,16,-0.0051905878894952275,-0.015468721448128091,0.023138925176599174,0.015268776080387634
13,17,0.010378357377167509,0.020533822997075749,-0.0,-0.023326336484397317
13,18,-0.024810410340696684,0.00840624186079348,0.02031561973394241,-0.009437699018387001
13,20,0.024782596101906352,0.017913009113546274,0.0,0.0067801566079591907
13,21,0.01955998735258465,0.017952652345184502,0.016784066664028124,-0.011594284983713119
13,22,-0.0056151945366885222,-0.021642192993422977,0.0,0.025103335794639546
13,23,-0.00095241993466818522,0.011900267613224149,0.00025954255197781304,0.029610749447212457
13,24,-0.00097579173648086495,-0.0012980874721911205,0.021076935184362208,0.0068410057709784372,0.024166359177396946,-0.0074332405855631585
13,25,-0.0,0.01471945724142157,-0.0,-0.01373610188805933,0.017433289890622643,-0.016952320355031549
13,26,-0.018336068443209005,0.010527073079261352,0.022879530292228924,0.00079358180810108823,-0.0028813555755652356,0.010516129381604867
13,27,-9.3618331865314943e-05,0.0077132246099253727,-0.0012291552394330413,0.013185920866543481,0.020262985905153352,-0.01928210663707439
13,28,-0.018217619457716619,-0.018230736734628071,0.016642738539606652,0.0,-0.0120454334332481,0.0090216875373136628
13,30,0.0,-0.012082619095597774,-0.012066471041444203,-0.0035971498359525398,-0.017968519132052836,-0.016636129774391408
13,31,-0.019970727723630736,0.018240591012335959,-0.0067979146291638022,-0.0011773407257401264,0.000263648397409946,-0.018032428360891133
14,14,2.0,-2.0
14,15,0.0,-0.026998646645652644,-0.013727429067652459,0.0032098389760489149
14,16,0.0,0.0,-0.027932972178416591,0.017858315504750494
14,17,0.008652615995515988,-0.025735935918775189,-0.0,-0.01759160124452042
14,18,0.023412206858852654,-0.011533786533323955,-0.02094626797258067,-0.0
14,19,-0.02545890396087408,-0.0128076445085388,-0.018976042739017786,0.0010480987468829937
14,20,0.024777321351745707,-0.015343377148424002,-0.0094867428720854675,-0.0073354534926278912
14,21,0.027520839181517997,-0.0,-0.01442216844039384,-0.0033642581450293038
14,23,0.0,-0.0057033951086277405,0.021343743595724593,-0.024451535687521411
14,25,-0.0079190240816235935,0.013356896371495813,-0.0,0.022823525631701754,0.011971885066122432,0.0030208655869957087
14,26,0.013237569618614848,0.0085850498185504488,0.0058983608761081999,-0.022281845337177177,-0.011778716561853432,0.015250940631920649
14,27,-0.0076273921691202276,0.0065847536156323182,-0.0050589243953966644,0.025601676388567508,0.011266433344438912,-0.0088134999699009224
14,28,0.010715660012777057,0.018147995872785185,0.017516733790170907,-0.017193319765194809,-0.0092165208223294395,-0.00058599884497661581
14,29,-0.0074134023855376074,-0.0079920323338336201,-0.0,-0.019800176650994726,-0.017603695444665848,0.018517722508114769
14,30,0.014083339152509077,0.016059667632747236,-0.0,-0.014220686140753771,0.016838284194939126,0.012905265652302033
14,31,0.0,0.012412969880363937,0.017309386614542975,0.0049475205649374887,0.0093993053523479288,-0.020980939166541843
15,15,2.0,-2.0
15,16,0.0010814754049527429,0.020566595726263601,0.0078163301475218418,-0.021022388802866426
15,17,0.017380445862484151,0.0,0.012007272806774456,-0.024535819432888451
15,18,-0.0,0.021542948201543781,-0.02225269863041035,-0.0088564868710933782
15,19,-0.014336432749978945,0.0,0.015226787480732794,-0.025008061871052995
15,20,0.013572716724945557,-0.02115320583244075,-0.0,-0.018294566857973042
15,21,-0.020941683142398738,-0.0063810211655380327,-0.011928605812853968,0.022041064794902945
15,22,0.020640534597551288,0.0046769474596554308,-0.01247732013461083,0.021442079122873499
15,23,-0.011483890312402163,-0.0,0.014380546443873451,0.024116612354067257
15,24,-0.022546554247933913,-0.0,0.0070786826804272434,0.0035490429017047747,0.015905790379346592,0.013369443838540041
15,25,-0.0091222734390141395,0.0041233261383015586,0.026548851851381158,0.010422401542650473,-0.00079351526415766824,-0.0023450295812753744
15,26,0.018803578688166199,-0.0,0.0,0.0,-0.023778438874570238,-0.0041365771658319148
15,27,-0.012024851316341865,-0.012024755533295951,0.013115939623514896,0.017422300627063538,0.011169432384658255,-0.0070247432948608744
15,28,-0.0085933378726477209,-0.013042824679848018,0.013021220116149635,-0.020963423516112762,0.0082290422280972674,0.0011207644814187092
15,29,0.0053195346114412326,0.0022412748435777586,-0.0071530066021439579,0.00081342991518678449,-0.016499806418956153,-0.026829667703201523
15,31,0.0098647197701790361,-0.014483266232041566,0.00058046987322810052,0.014767679952972299,-0.0039258024961607756,-0.023359854690008321
16,16,2.0,-2.0
16,17,0.0010643194445797235,0.0044748214275173856,-0.028432060584862241,-0.011984177723385593
16,18,0.0078302210284258156,-0.0027356867315741959,-0.016741120140420104,0.025066466621168723
16,19,0.026207761494492648,0.0012706082933941407,-0.013214726527091379,-0.0088008030022861013
16,20,-0.026752966026085151,-0.0,-0.0088774468049861756,-0.014584102920376646
16,21,-0.011493051708841483,0.0097769961260863909,-0.011700370912351899,-0.023372818478859348
16,22,-0.0028574321154511773,-0.018012988968784366,0.013783966402239299,-0.019855723146014012
16,23,0.018345967774344357,-0.0,-0.0261468896733172,-0.0
16,24,0.020674493773345199,0.02008554344093549,0.0057328007748826603,0.0,0.013045605216204787,-0.0081907323848506089
16,25,0.0022606195846143493,0.017676114121479916,-0.016066026090582695,0.0079642843522390802,0.01665908910210933,-0.0056387756325079683
16,27,0.0,-0.016524101139647258,0.01385030670311614,0.018626942131529187,0.0092331823162231149,0.012977030576018043
16,28,-0.021243790329012462,-0.011590930950769086,0.015809129420335945,0.0,0.0,0.015853492606429508
16,29,-0.011679454948475608,-0.015148037315855154,0.015981448092542868,0.013475720052967141,0.013657385578444516,0.0093542593012498811
16,30,-0.017622661018080799,0.0033107272226960281,-0.017699248397009766,0.010472128893422904,-0.016938942238467168,0.0053690010383107582
16,31,-0.0,-0.010365710859247436,0.00026326025263424124,0.023906216147204416,0.0,0.015653005510584444
17,17,2.0,-2.0
17,18,-0.013477229340860347,0.0037754541347599824,-0.019221535624801826,-0.021403345197055768
17,19,0.025346895356137406,-0.0036971023358144416,0.020902294377719177,0.0042154622724564789
17,20,-0.024125829100924819,0.0036097655493668012,0.015458485797376182,0.016121387191310805
17,22,0.0,0.0067647915897392297,0.021910098123350985,-0.02112360008601329
17,23,0.012418667269766561,0.017708909374851662,-0.0094460946938854703,-0.023380798467458504
17,24,-0.01748454323640488,-0.014733738622995735,-0.0069335100250772037,0.013862824937972791,0.0161723226512962,0.0061905733717663725
17,25,-0.01175518787524364,0.005931678776414314,0.017354363544585503,-0.011047182185727419,1.2713504905992578e-05,-0.01753224000023075
17,27,0.0015274493850879478,-0.017213180980690145,0.025030017360128186,-0.0,0.0080538510152811729,-0.00066598071312317059
17,28,0.0,0.015204975395501072,0.023710884958800457,-0.013285632265494977,0.0024926438542132103,0.011332657976148698
17,29,0.016090731884882341,-0.0019296232496521489,-0.0088810547499760771,0.024328972253737931,-0.0,-0.013063336550558439
17,30,0.009700523492894764,0.00072292568604104517,-0.0035763870809421396,-0.010286914966796625,0.0,0.026981962414422439
17,31,0.0083662612747549426,0.011330691839559577,-0.00015891699447989353,0.0092390024162906492,-0.0227543958028678,-0.010720982738888987
18,18,2.0,-2.0
18,19,0.0015768912001078413,0.034632290672669271,0.007719807059989192,0.0
18,20,-0.01575143736392921,-0.022267174071577626,-0.0069863303902352554,-0.015319377152567003
18,22,-0.019135539876966666,0.0088793072881459233,0.020056197346580373,0.017436185470233907
18,24,-0.018656746811695411,-0.013896406313785333,0.0056653092138474479,-0.0065816364219005927,-0.012840566111411428,0.020411813746323032
18,25,-0.015226574283747142,-0.016242210387062223,-0.0031473970553235822,0.017279791180787991,-0.0055283079902639721,0.010779089122371485
18,26,-0.0,-0.025942435463625742,-0.0,-0.01885214366544424,-0.0019527447229096538,-0.0044234591752400441
18,27,0.017646078300185782,0.022062834093591024,0.00079354015906891843,0.015082414262467595,-0.0074831014388992553,-0.0063096725589325831
18,29,-0.014537462435058426,0.0,-0.01938151741154381,-0.021089872547131829,-0.0037111511301165571,0.011499794788582976
18,30,-0.017159698612298203,-0.0073878241304747138,0.017087212447078958,-0.004993509824858613,-0.019539888752151249,0.0045055061185616651
18,31,0.02066984642938716,0.02213863948160745,0.0032725790872902721,-0.0,-0.00013728282478997695,-0.0040717844377825109
19,19,2.0,-2.0
19,20,0.01683763147664772,0.016552786623454319,0.0038830233696343247,0.019956509197037411
19,21,0.007423318766964687,0.020202294614075224,0.016814080291652028,-0.022447119730368122
19,22,0.012260307420163472,0.025466172483121254,-0.012796185709970933,-0.015652709061967026
19,23,0.020471912905176293,-0.019515099593872258,0.007009909831420468,0.011918873522440556
